"country","ccode","electricity.source","year","value","series","unit","country.year","ccode.year"
"Tanzania","TZA","Gas","2004",0.107849011384062,"electricity source","percent","Tanzania.2004","TZA.2004"
"Tanzania","TZA","Gas","2005",0.323206751054852,"electricity source","percent","Tanzania.2005","TZA.2005"
"Tanzania","TZA","Gas","2006",0.377320185614849,"electricity source","percent","Tanzania.2006","TZA.2006"
"Tanzania","TZA","Gas","2007",0.271988527724665,"electricity source","percent","Tanzania.2007","TZA.2007"
"Tanzania","TZA","Gas","2008",0.317156527682843,"electricity source","percent","Tanzania.2008","TZA.2008"
"Tanzania","TZA","Gas","2009",0.418898966462772,"electricity source","percent","Tanzania.2009","TZA.2009"
"Tanzania","TZA","Gas","2010",0.44577171027683,"electricity source","percent","Tanzania.2010","TZA.2010"
"Tanzania","TZA","Gas","2011",0.506577655605733,"electricity source","percent","Tanzania.2011","TZA.2011"
"Tanzania","TZA","Gas","2012",0.526033279656468,"electricity source","percent","Tanzania.2012","TZA.2012"
"Tanzania","TZA","Gas","2013",0.490153172866521,"electricity source","percent","Tanzania.2013","TZA.2013"
"Tanzania","TZA","Gas","2014",0.422254381733398,"electricity source","percent","Tanzania.2014","TZA.2014"
"Tanzania","TZA","Gas","2015",0.439078633836378,"electricity source","percent","Tanzania.2015","TZA.2015"
"Tanzania","TZA","Gas","2016",NA,"electricity source","percent","Tanzania.2016","TZA.2016"
"Tanzania","TZA","Gas","2017",NA,"electricity source","percent","Tanzania.2017","TZA.2017"
"Tanzania","TZA","Gas","2018",NA,"electricity source","percent","Tanzania.2018","TZA.2018"
"Tanzania","TZA","Nuclear","1999",0,"electricity source","percent","Tanzania.1999","TZA.1999"
"Tanzania","TZA","Nuclear","2000",0,"electricity source","percent","Tanzania.2000","TZA.2000"
"Tanzania","TZA","Nuclear","2001",0,"electricity source","percent","Tanzania.2001","TZA.2001"
"Tanzania","TZA","Nuclear","2002",0,"electricity source","percent","Tanzania.2002","TZA.2002"
"Tanzania","TZA","Nuclear","2003",0,"electricity source","percent","Tanzania.2003","TZA.2003"
"Tanzania","TZA","Nuclear","2004",0,"electricity source","percent","Tanzania.2004","TZA.2004"
"Tanzania","TZA","Nuclear","2005",0,"electricity source","percent","Tanzania.2005","TZA.2005"
"Tanzania","TZA","Nuclear","2006",0,"electricity source","percent","Tanzania.2006","TZA.2006"
"Tanzania","TZA","Nuclear","2007",0,"electricity source","percent","Tanzania.2007","TZA.2007"
"Tanzania","TZA","Nuclear","2008",0,"electricity source","percent","Tanzania.2008","TZA.2008"
"Tanzania","TZA","Nuclear","2009",0,"electricity source","percent","Tanzania.2009","TZA.2009"
"Tanzania","TZA","Nuclear","2010",0,"electricity source","percent","Tanzania.2010","TZA.2010"
"Tanzania","TZA","Nuclear","2011",0,"electricity source","percent","Tanzania.2011","TZA.2011"
"Tanzania","TZA","Nuclear","2012",0,"electricity source","percent","Tanzania.2012","TZA.2012"
"Tanzania","TZA","Nuclear","2013",0,"electricity source","percent","Tanzania.2013","TZA.2013"
"Tanzania","TZA","Nuclear","2014",0,"electricity source","percent","Tanzania.2014","TZA.2014"
"Tanzania","TZA","Nuclear","2015",NA,"electricity source","percent","Tanzania.2015","TZA.2015"
"Tanzania","TZA","Nuclear","2016",NA,"electricity source","percent","Tanzania.2016","TZA.2016"
"Tanzania","TZA","Nuclear","2017",NA,"electricity source","percent","Tanzania.2017","TZA.2017"
"Tanzania","TZA","Nuclear","2018",NA,"electricity source","percent","Tanzania.2018","TZA.2018"
"Tanzania","TZA","Oil","1999",0.0385782401387083,"electricity source","percent","Tanzania.1999","TZA.1999"
"Tanzania","TZA","Oil","2000",0.109223300970874,"electricity source","percent","Tanzania.2000","TZA.2000"
"Tanzania","TZA","Oil","2001",0.0197486535008977,"electricity source","percent","Tanzania.2001","TZA.2001"
"Tanzania","TZA","Oil","2002",0.000353857041755131,"electricity source","percent","Tanzania.2002","TZA.2002"
"Tanzania","TZA","Oil","2003",0.0139150056412185,"electricity source","percent","Tanzania.2003","TZA.2003"
"Tanzania","TZA","Oil","2004",0.263930497303775,"electricity source","percent","Tanzania.2004","TZA.2004"
"Tanzania","TZA","Oil","2005",0.165119549929677,"electricity source","percent","Tanzania.2005","TZA.2005"
"Tanzania","TZA","Oil","2006",0.198955916473318,"electricity source","percent","Tanzania.2006","TZA.2006"
"Tanzania","TZA","Oil","2007",0.115678776290631,"electricity source","percent","Tanzania.2007","TZA.2007"
"Tanzania","TZA","Oil","2008",0.0742766005923901,"electricity source","percent","Tanzania.2008","TZA.2008"
"Tanzania","TZA","Oil","2009",0.0232018561484919,"electricity source","percent","Tanzania.2009","TZA.2009"
"Tanzania","TZA","Oil","2010",0.0373530527114145,"electricity source","percent","Tanzania.2010","TZA.2010"
"Tanzania","TZA","Oil","2011",0.0954250932652661,"electricity source","percent","Tanzania.2011","TZA.2011"
"Tanzania","TZA","Oil","2012",0.15208445160136,"electricity source","percent","Tanzania.2012","TZA.2012"
"Tanzania","TZA","Oil","2013",0.214778656791786,"electricity source","percent","Tanzania.2013","TZA.2013"
"Tanzania","TZA","Oil","2014",0.154848046309696,"electricity source","percent","Tanzania.2014","TZA.2014"
"Tanzania","TZA","Oil","2015",0.219380460683082,"electricity source","percent","Tanzania.2015","TZA.2015"
"Tanzania","TZA","Oil","2016",NA,"electricity source","percent","Tanzania.2016","TZA.2016"
"Tanzania","TZA","Oil","2017",NA,"electricity source","percent","Tanzania.2017","TZA.2017"
"Tanzania","TZA","Oil","2018",NA,"electricity source","percent","Tanzania.2018","TZA.2018"
"Tanzania","TZA","Renewables","1999",0,"electricity source","percent","Tanzania.1999","TZA.1999"
"Tanzania","TZA","Renewables","2000",0,"electricity source","percent","Tanzania.2000","TZA.2000"
"Tanzania","TZA","Renewables","2001",0,"electricity source","percent","Tanzania.2001","TZA.2001"
"Tanzania","TZA","Renewables","2002",0,"electricity source","percent","Tanzania.2002","TZA.2002"
"Tanzania","TZA","Renewables","2003",0,"electricity source","percent","Tanzania.2003","TZA.2003"
"Tanzania","TZA","Renewables","2004",0,"electricity source","percent","Tanzania.2004","TZA.2004"
"Tanzania","TZA","Renewables","2005",0,"electricity source","percent","Tanzania.2005","TZA.2005"
"Tanzania","TZA","Renewables","2006",0.000290023201856148,"electricity source","percent","Tanzania.2006","TZA.2006"
"Tanzania","TZA","Renewables","2007",0.000478011472275335,"electricity source","percent","Tanzania.2007","TZA.2007"
"Tanzania","TZA","Renewables","2008",0.000683526999316473,"electricity source","percent","Tanzania.2008","TZA.2008"
"Tanzania","TZA","Renewables","2009",0.00105462982493145,"electricity source","percent","Tanzania.2009","TZA.2009"
"Tanzania","TZA","Renewables","2010",0.00474023511566174,"electricity source","percent","Tanzania.2010","TZA.2010"
"Tanzania","TZA","Renewables","2011",0.00667582956999804,"electricity source","percent","Tanzania.2011","TZA.2011"
"Tanzania","TZA","Renewables","2012",0.0057255322955806,"electricity source","percent","Tanzania.2012","TZA.2012"
"Tanzania","TZA","Renewables","2013",0.0060595859282949,"electricity source","percent","Tanzania.2013","TZA.2013"
"Tanzania","TZA","Renewables","2014",0.00643190223508603,"electricity source","percent","Tanzania.2014","TZA.2014"
"Tanzania","TZA","Renewables","2015",0.00667196187450357,"electricity source","percent","Tanzania.2015","TZA.2015"
"Tanzania","TZA","Renewables","2016",NA,"electricity source","percent","Tanzania.2016","TZA.2016"
"Tanzania","TZA","Renewables","2017",NA,"electricity source","percent","Tanzania.2017","TZA.2017"
"Tanzania","TZA","Renewables","2018",NA,"electricity source","percent","Tanzania.2018","TZA.2018"
"Togo","TGO","Coal","1999",0,"electricity source","percent","Togo.1999","TGO.1999"
"Togo","TGO","Coal","2000",0,"electricity source","percent","Togo.2000","TGO.2000"
"Togo","TGO","Coal","2001",0,"electricity source","percent","Togo.2001","TGO.2001"
"Togo","TGO","Coal","2002",0,"electricity source","percent","Togo.2002","TGO.2002"
"Togo","TGO","Coal","2003",0,"electricity source","percent","Togo.2003","TGO.2003"
"Togo","TGO","Coal","2004",0,"electricity source","percent","Togo.2004","TGO.2004"
"Togo","TGO","Coal","2005",0,"electricity source","percent","Togo.2005","TGO.2005"
"Togo","TGO","Coal","2006",0,"electricity source","percent","Togo.2006","TGO.2006"
"Togo","TGO","Coal","2007",0,"electricity source","percent","Togo.2007","TGO.2007"
"Togo","TGO","Coal","2008",0,"electricity source","percent","Togo.2008","TGO.2008"
"Togo","TGO","Coal","2009",0,"electricity source","percent","Togo.2009","TGO.2009"
"Togo","TGO","Coal","2010",0,"electricity source","percent","Togo.2010","TGO.2010"
"Togo","TGO","Coal","2011",0,"electricity source","percent","Togo.2011","TGO.2011"
"Togo","TGO","Coal","2012",0,"electricity source","percent","Togo.2012","TGO.2012"
"Togo","TGO","Coal","2013",0,"electricity source","percent","Togo.2013","TGO.2013"
"Togo","TGO","Coal","2014",0,"electricity source","percent","Togo.2014","TGO.2014"
"Togo","TGO","Coal","2015",0,"electricity source","percent","Togo.2015","TGO.2015"
"Togo","TGO","Coal","2016",NA,"electricity source","percent","Togo.2016","TGO.2016"
"Togo","TGO","Coal","2017",NA,"electricity source","percent","Togo.2017","TGO.2017"
"Togo","TGO","Coal","2018",NA,"electricity source","percent","Togo.2018","TGO.2018"
"Togo","TGO","Hydro","1999",0.481308411214953,"electricity source","percent","Togo.1999","TGO.1999"
"Togo","TGO","Hydro","2000",0.571428571428571,"electricity source","percent","Togo.2000","TGO.2000"
"Togo","TGO","Hydro","2001",0.398373983739837,"electricity source","percent","Togo.2001","TGO.2001"
"Togo","TGO","Hydro","2002",0.56578947368421,"electricity source","percent","Togo.2002","TGO.2002"
"Togo","TGO","Hydro","2003",0.693181818181818,"electricity source","percent","Togo.2003","TGO.2003"
"Togo","TGO","Hydro","2004",0.435483870967742,"electricity source","percent","Togo.2004","TGO.2004"
"Togo","TGO","Hydro","2005",0.391534391534392,"electricity source","percent","Togo.2005","TGO.2005"
"Togo","TGO","Hydro","2006",0.411764705882353,"electricity source","percent","Togo.2006","TGO.2006"
"Togo","TGO","Hydro","2007",0.469387755102041,"electricity source","percent","Togo.2007","TGO.2007"
"Togo","TGO","Hydro","2008",0.739837398373984,"electricity source","percent","Togo.2008","TGO.2008"
"Togo","TGO","Hydro","2009",0.723684210526316,"electricity source","percent","Togo.2009","TGO.2009"
"Togo","TGO","Hydro","2010",0.519553072625698,"electricity source","percent","Togo.2010","TGO.2010"
"Togo","TGO","Hydro","2011",0.828125,"electricity source","percent","Togo.2011","TGO.2011"
"Togo","TGO","Hydro","2012",0.801801801801802,"electricity source","percent","Togo.2012","TGO.2012"
"Togo","TGO","Hydro","2013",0.763440860215054,"electricity source","percent","Togo.2013","TGO.2013"
"Togo","TGO","Hydro","2014",0.827586206896552,"electricity source","percent","Togo.2014","TGO.2014"
"Togo","TGO","Hydro","2015",0.691358024691358,"electricity source","percent","Togo.2015","TGO.2015"
"Togo","TGO","Hydro","2016",NA,"electricity source","percent","Togo.2016","TGO.2016"
"Togo","TGO","Hydro","2017",NA,"electricity source","percent","Togo.2017","TGO.2017"
"Togo","TGO","Hydro","2018",NA,"electricity source","percent","Togo.2018","TGO.2018"
"Togo","TGO","Gas","1999",0,"electricity source","percent","Togo.1999","TGO.1999"
"Togo","TGO","Gas","2000",0,"electricity source","percent","Togo.2000","TGO.2000"
"Togo","TGO","Gas","2001",0,"electricity source","percent","Togo.2001","TGO.2001"
"Togo","TGO","Gas","2002",0,"electricity source","percent","Togo.2002","TGO.2002"
"Togo","TGO","Gas","2003",0,"electricity source","percent","Togo.2003","TGO.2003"
"Togo","TGO","Gas","2004",0,"electricity source","percent","Togo.2004","TGO.2004"
"Togo","TGO","Gas","2005",0,"electricity source","percent","Togo.2005","TGO.2005"
"Togo","TGO","Gas","2006",0,"electricity source","percent","Togo.2006","TGO.2006"
"Togo","TGO","Gas","2007",0,"electricity source","percent","Togo.2007","TGO.2007"
"Togo","TGO","Gas","2008",0,"electricity source","percent","Togo.2008","TGO.2008"
"Togo","TGO","Gas","2009",0,"electricity source","percent","Togo.2009","TGO.2009"
"Togo","TGO","Gas","2010",0,"electricity source","percent","Togo.2010","TGO.2010"
"Togo","TGO","Gas","2011",0,"electricity source","percent","Togo.2011","TGO.2011"
"Togo","TGO","Gas","2012",0,"electricity source","percent","Togo.2012","TGO.2012"
"Togo","TGO","Gas","2013",0,"electricity source","percent","Togo.2013","TGO.2013"
"Togo","TGO","Gas","2014",0,"electricity source","percent","Togo.2014","TGO.2014"
"Togo","TGO","Gas","2015",0,"electricity source","percent","Togo.2015","TGO.2015"
"Togo","TGO","Gas","2016",NA,"electricity source","percent","Togo.2016","TGO.2016"
"Togo","TGO","Gas","2017",NA,"electricity source","percent","Togo.2017","TGO.2017"
"Togo","TGO","Gas","2018",NA,"electricity source","percent","Togo.2018","TGO.2018"
"Togo","TGO","Nuclear","1999",0,"electricity source","percent","Togo.1999","TGO.1999"
"Togo","TGO","Nuclear","2000",0,"electricity source","percent","Togo.2000","TGO.2000"
"Togo","TGO","Nuclear","2001",0,"electricity source","percent","Togo.2001","TGO.2001"
"Togo","TGO","Nuclear","2002",0,"electricity source","percent","Togo.2002","TGO.2002"
"Togo","TGO","Nuclear","2003",0,"electricity source","percent","Togo.2003","TGO.2003"
"Togo","TGO","Nuclear","2004",0,"electricity source","percent","Togo.2004","TGO.2004"
"Togo","TGO","Nuclear","2005",0,"electricity source","percent","Togo.2005","TGO.2005"
"Togo","TGO","Nuclear","2006",0,"electricity source","percent","Togo.2006","TGO.2006"
"Togo","TGO","Nuclear","2007",0,"electricity source","percent","Togo.2007","TGO.2007"
"Togo","TGO","Nuclear","2008",0,"electricity source","percent","Togo.2008","TGO.2008"
"Togo","TGO","Nuclear","2009",0,"electricity source","percent","Togo.2009","TGO.2009"
"Togo","TGO","Nuclear","2010",0,"electricity source","percent","Togo.2010","TGO.2010"
"Togo","TGO","Nuclear","2011",0,"electricity source","percent","Togo.2011","TGO.2011"
"Togo","TGO","Nuclear","2012",0,"electricity source","percent","Togo.2012","TGO.2012"
"Togo","TGO","Nuclear","2013",0,"electricity source","percent","Togo.2013","TGO.2013"
"Togo","TGO","Nuclear","2014",0,"electricity source","percent","Togo.2014","TGO.2014"
"Togo","TGO","Nuclear","2015",NA,"electricity source","percent","Togo.2015","TGO.2015"
"Togo","TGO","Nuclear","2016",NA,"electricity source","percent","Togo.2016","TGO.2016"
"Togo","TGO","Nuclear","2017",NA,"electricity source","percent","Togo.2017","TGO.2017"
"Togo","TGO","Nuclear","2018",NA,"electricity source","percent","Togo.2018","TGO.2018"
"Togo","TGO","Oil","1999",0.518691588785047,"electricity source","percent","Togo.1999","TGO.1999"
"Togo","TGO","Oil","2000",0.428571428571429,"electricity source","percent","Togo.2000","TGO.2000"
"Togo","TGO","Oil","2001",0.59349593495935,"electricity source","percent","Togo.2001","TGO.2001"
"Togo","TGO","Oil","2002",0.427631578947368,"electricity source","percent","Togo.2002","TGO.2002"
"Togo","TGO","Oil","2003",0.295454545454545,"electricity source","percent","Togo.2003","TGO.2003"
"Togo","TGO","Oil","2004",0.553763440860215,"electricity source","percent","Togo.2004","TGO.2004"
"Togo","TGO","Oil","2005",0.597883597883598,"electricity source","percent","Togo.2005","TGO.2005"
"Togo","TGO","Oil","2006",0.574660633484163,"electricity source","percent","Togo.2006","TGO.2006"
"Togo","TGO","Oil","2007",0.479591836734694,"electricity source","percent","Togo.2007","TGO.2007"
"Togo","TGO","Oil","2008",0.24390243902439,"electricity source","percent","Togo.2008","TGO.2008"
"Togo","TGO","Oil","2009",0.25,"electricity source","percent","Togo.2009","TGO.2009"
"Togo","TGO","Oil","2010",0.458100558659218,"electricity source","percent","Togo.2010","TGO.2010"
"Togo","TGO","Oil","2011",0.1328125,"electricity source","percent","Togo.2011","TGO.2011"
"Togo","TGO","Oil","2012",0.153153153153153,"electricity source","percent","Togo.2012","TGO.2012"
"Togo","TGO","Oil","2013",0.182795698924731,"electricity source","percent","Togo.2013","TGO.2013"
"Togo","TGO","Oil","2014",0.137931034482759,"electricity source","percent","Togo.2014","TGO.2014"
"Togo","TGO","Oil","2015",0.246913580246914,"electricity source","percent","Togo.2015","TGO.2015"
"Togo","TGO","Oil","2016",NA,"electricity source","percent","Togo.2016","TGO.2016"
